Date,Time,Level,Component,Content,LineId,EventId,EventTemplate
17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,954,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0",955,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0",956,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0",957,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1",958,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1",959,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000083_1138' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000083,960,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000083_1138: Committed,961,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000084_1141' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000084,962,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000080_1135' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000080,963,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000084_1141: Committed,964,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000080_1135: Committed,965,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000082_1137' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000082,966,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000082_1137: Committed,967,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000081_1136' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000081,968,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000081_1136: Committed,969,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,970,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,971,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,972,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,973,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,974,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1145,975,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 120.0 in stage 24.0 (TID 1145),976,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1146,977,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 121.0 in stage 24.0 (TID 1146),978,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1147,979,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 122.0 in stage 24.0 (TID 1147),980,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1150,981,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 123.0 in stage 24.0 (TID 1150),982,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1151,983,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 124.0 in stage 24.0 (TID 1151),984,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_4 locally,985,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_1 locally,986,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_0 locally,987,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_2 locally,988,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_21_3 locally,989,E10,Found block <*> locally
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,990,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -82, init = 122, finish = 0",991,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000124_1151' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000124,992,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000124_1151: Committed,993,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,994,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,995,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,996,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,997,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,998,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1155,999,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 160.0 in stage 24.0 (TID 1155),1000,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 39, boot = -102, init = 141, finish = 0",1001,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -112, init = 150, finish = 0",1002,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -107, init = 147, finish = 0",1003,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 40, boot = -116, init = 156, finish = 0",1004,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000120_1145' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000120,1005,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000120_1145: Committed,1006,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000122_1147' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000122,1007,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000121_1146' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000121,1008,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000122_1147: Committed,1009,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000123_1150' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000123,1010,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000121_1146: Committed,1011,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000123_1150: Committed,1012,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 120.0 in stage 24.0 (TID 1145). 2364 bytes result sent to driver,1013,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 121.0 in stage 24.0 (TID 1146). 2364 bytes result sent to driver,1014,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 122.0 in stage 24.0 (TID 1147). 2364 bytes result sent to driver,1015,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 123.0 in stage 24.0 (TID 1150). 2364 bytes result sent to driver,1016,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1156,1017,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 161.0 in stage 24.0 (TID 1156),1018,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1157,1019,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1158,1020,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 162.0 in stage 24.0 (TID 1157),1021,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 163.0 in stage 24.0 (TID 1158),1022,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1159,1023,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 164.0 in stage 24.0 (TID 1159),1024,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_0 locally,1025,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_3 locally,1026,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_4 locally,1027,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_1 locally,1028,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_26_2 locally,1029,E10,Found block <*> locally
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -62, init = 100, finish = 0",1030,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1031,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000160_1155' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000160,1032,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000160_1155: Committed,1033,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 160.0 in stage 24.0 (TID 1155). 2364 bytes result sent to driver,1034,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -45, init = 83, finish = 0",1035,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 38, boot = -37, init = 75, finish = 0",1036,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1037,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1038,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000163_1158' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000163,1039,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000163_1158: Committed,1040,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000164_1159' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164,1041,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000164_1159: Committed,1042,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 163.0 in stage 24.0 (TID 1158). 2364 bytes result sent to driver,1043,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 164.0 in stage 24.0 (TID 1159). 2364 bytes result sent to driver,1044,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -54, init = 91, finish = 0",1045,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,python.PythonRunner,"Times: total = 37, boot = -62, init = 99, finish = 0",1046,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1047,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1048,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000162_1157' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000162,1049,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000162_1157: Committed,1050,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000161_1156' to hdfs:// <*> /pjhe/test/1/_temporary/0/task_201706092018_0024_m_000161,1051,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:58,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000161_1156: Committed,1052,E1,attempt <*> Committed
17/06/09,20:10:58,INFO,executor.Executor,Finished task 162.0 in stage 24.0 (TID 1157). 2364 bytes result sent to driver,1053,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.Executor,Finished task 161.0 in stage 24.0 (TID 1156). 2364 bytes result sent to driver,1054,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1166,1055,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1180,1056,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 0.0 in stage 25.0 (TID 1166),1057,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 1.0 in stage 25.0 (TID 1180),1058,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1194,1059,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 2.0 in stage 25.0 (TID 1194),1060,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1198,1061,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 3.0 in stage 25.0 (TID 1198),1062,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1199,1063,E11,Got assigned task <*>
17/06/09,20:10:58,INFO,executor.Executor,Running task 4.0 in stage 25.0 (TID 1199),1064,E24,Running task <*> stage <*> TID <*>
17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 34,1065,E29,Started reading broadcast variable <*>
17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34_piece0 stored as bytes in memory (estimated size 28.8 KB, free 515.7 KB)",1066,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:10:58,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 34 took 9 ms,1067,E20,Reading broadcast variable <*> took <*>
17/06/09,20:10:58,INFO,storage.MemoryStore,"Block broadcast_34 stored as values in memory (estimated size 77.4 KB, free 593.1 KB)",1068,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_4 locally,1069,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_3 locally,1070,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_2 locally,1071,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_1 locally,1072,E10,Found block <*> locally
17/06/09,20:10:58,INFO,storage.BlockManager,Found block rdd_30_0 locally,1073,E10,Found block <*> locally
17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1074,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1075,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1076,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 38, boot = -727, init = 765, finish = 0",1077,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1078,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,1079,E8,File Output Commit ter Algorithm version <*>
17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -707, init = 748, finish = 0",1080,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -700, init = 739, finish = 0",1081,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 39, boot = -690, init = 729, finish = 0",1082,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:59,INFO,python.PythonRunner,"Times: total = 41, boot = -699, init = 740, finish = 0",1083,E35,Times total <*> boot <*> finish <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000004_1199' to hdfs:// <*> /pjhe/test/2/_temporary/0/task_201706092018_0025_m_000004,1084,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000004_1199: Committed,1085,E1,attempt <*> Committed
17/06/09,20:10:59,INFO,executor.Executor,Finished task 4.0 in stage 25.0 (TID 1199). 2364 bytes result sent to driver,1086,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000003_1198' to hdfs:// <*> /pjhe/test/2/_temporary/0/task_201706092018_0025_m_000003,1087,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000003_1198: Committed,1088,E1,attempt <*> Committed
17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000000_1166' to hdfs:// <*> /pjhe/test/2/_temporary/0/task_201706092018_0025_m_000000,1089,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000000_1166: Committed,1090,E1,attempt <*> Committed
17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000002_1194' to hdfs:// <*> /pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002,1091,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:59,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0025_m_000001_1180' to hdfs:// <*> /pjhe/test/2/_temporary/0/task_201706092018_0025_m_000001,1092,E8,Saved output task ' attempt <*> ' hdf test <*> temporary <*> task <*>
17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000002_1194: Committed,1093,E1,attempt <*> Committed
17/06/09,20:10:59,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0025_m_000001_1180: Committed,1094,E1,attempt <*> Committed
17/06/09,20:10:59,INFO,executor.Executor,Finished task 3.0 in stage 25.0 (TID 1198). 2364 bytes result sent to driver,1095,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:59,INFO,executor.Executor,Finished task 0.0 in stage 25.0 (TID 1166). 2364 bytes result sent to driver,1096,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:59,INFO,executor.Executor,Finished task 2.0 in stage 25.0 (TID 1194). 2364 bytes result sent to driver,1097,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:10:59,INFO,executor.Executor,Finished task 1.0 in stage 25.0 (TID 1180). 2364 bytes result sent to driver,1098,E9,Finished task <*> stage <*> TID <*> bytes result sent driver
17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1200,1099,E11,Got assigned task <*>
17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1201,1100,E11,Got assigned task <*>
17/06/09,20:11:07,INFO,executor.Executor,Running task 0.0 in stage 26.0 (TID 1200),1101,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:07,INFO,executor.Executor,Running task 1.0 in stage 26.0 (TID 1201),1102,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1202,1103,E11,Got assigned task <*>
17/06/09,20:11:07,INFO,executor.Executor,Running task 2.0 in stage 26.0 (TID 1202),1104,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1203,1105,E11,Got assigned task <*>
17/06/09,20:11:07,INFO,executor.Executor,Running task 3.0 in stage 26.0 (TID 1203),1106,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:07,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1204,1107,E11,Got assigned task <*>
17/06/09,20:11:07,INFO,executor.Executor,Running task 4.0 in stage 26.0 (TID 1204),1108,E24,Running task <*> stage <*> TID <*>
17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 37,1109,E29,Started reading broadcast variable <*>
17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_37_piece0 stored as bytes in memory (estimated size 5.2 KB, free 569.5 KB)",1110,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 37 took 14 ms,1111,E20,Reading broadcast variable <*> took <*>
17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_37 stored as values in memory (estimated size 8.8 KB, free 500.9 KB)",1112,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_0 not found, computing it",1113,E19,Partition <*> not found computing
17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs:// <*> /pjhe/logs/2kSOSP.log:0+7292,1114,E12,Input split hdf logs <*> log <*>
17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 36,1115,E29,Started reading broadcast variable <*>
17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_4 not found, computing it",1116,E19,Partition <*> not found computing
17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs:// <*> /pjhe/logs/2kSOSP.log:29168+7292,1117,E12,Input split hdf logs <*> log <*>
17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_3 not found, computing it",1118,E19,Partition <*> not found computing
17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs:// <*> /pjhe/logs/2kSOSP.log:21876+7292,1119,E12,Input split hdf logs <*> log <*>
17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_2 not found, computing it",1120,E19,Partition <*> not found computing
17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs:// <*> /pjhe/logs/2kSOSP.log:14584+7292,1121,E12,Input split hdf logs <*> log <*>
17/06/09,20:11:07,INFO,spark.CacheManager,"Partition rdd_42_1 not found, computing it",1122,E19,Partition <*> not found computing
17/06/09,20:11:07,INFO,rdd.HadoopRDD,Input split: hdfs:// <*> /pjhe/logs/2kSOSP.log:7292+7292,1123,E12,Input split hdf logs <*> log <*>
17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_36_piece0 stored as bytes in memory (estimated size 21.4 KB, free 522.3 KB)",1124,E2,Block broadcast <*> piece <*> stored bytes memory estimated size <*> free <*>
17/06/09,20:11:07,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 36 took 11 ms,1125,E20,Reading broadcast variable <*> took <*>
17/06/09,20:11:07,INFO,storage.MemoryStore,"Block broadcast_36 stored as values in memory (estimated size 281.6 KB, free 803.9 KB)",1126,E3,Block broadcast <*> stored values memory estimated size <*> free <*>
17/06/09,20:11:07,INFO,python.PythonRunner,"Times: total = 47, boot = -8758, init = 8800, finish = 5",1127,E35,Times total <*> boot <*> finish <*>
