Month,Date,Time,Level,Component,PID,Content,LineId,EventId,EventTemplate
Jul,6,02:22:32,combo,sshd(pam_unix),7697,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,848,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,6,02:22:32,combo,sshd(pam_unix),7696,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,849,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,6,02:22:33,combo,sshd(pam_unix),7704,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,850,E18,authentication failure log name <*> tty DEVs user host <*> user root
Jul,6,04:03:08,combo,su(pam_unix),8195,session opened for user cyrus by (uid=0),851,E102,session opened for user <*>  <*>
Jul,6,04:03:09,combo,su(pam_unix),8195,session closed for user cyrus,852,E101,session closed for user <*> 
Jul,6,04:03:10,combo,logrotate,,ALERT exited abnormally with [1],853,E8,ALERT exited abnormally with <*>
Jul,6,04:08:43,combo,su(pam_unix),8565,session opened for user news by (uid=0),854,E102,session opened for user <*> s <*>
Jul,6,04:08:44,combo,su(pam_unix),8565,session closed for user news,855,E101,session closed for user <*> s
Jul,6,18:00:56,combo,ftpd,9772,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,856,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9773,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,857,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9777,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,858,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9774,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,859,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9775,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,860,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9769,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,861,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9776,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,862,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9771,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,863,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9770,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,864,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9765,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,865,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9764,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,866,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9757,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,867,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9766,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,868,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9758,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,869,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9759,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,870,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9760,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,871,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9761,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,872,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9762,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,873,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9767,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,874,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9763,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,875,E29,connection from <*>
Jul,6,18:00:56,combo,ftpd,9768,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:56 2005,876,E29,connection from <*>
Jul,6,18:00:57,combo,ftpd,9778,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:57 2005,877,E29,connection from <*>
Jul,6,18:00:57,combo,ftpd,9779,connection from 211.72.151.162 () at  <*>   <*>   6 18:00:57 2005,878,E29,connection from <*>
Jul,7,04:04:31,combo,su(pam_unix),10961,session opened for user cyrus by (uid=0),879,E102,session opened for user <*>  <*>
Jul,7,04:04:32,combo,su(pam_unix),10961,session closed for user cyrus,880,E101,session closed for user <*> 
Jul,7,04:04:33,combo,logrotate,,ALERT exited abnormally with [1],881,E8,ALERT exited abnormally with <*>
Jul,7,04:10:44,combo,su(pam_unix),12193,session opened for user news by (uid=0),882,E102,session opened for user <*> s <*>
Jul,7,04:10:45,combo,su(pam_unix),12193,session closed for user news,883,E101,session closed for user <*> s
Jul,7,07:18:12,combo,sshd(pam_unix),12518,session opened for user test by (uid=509),884,E102,session opened for user <*>  <*>
Jul,7,07:18:12,combo,sshd(pam_unix),12519,session opened for user test by (uid=509),885,E102,session opened for user <*>  <*>
Jul,7,07:18:12,combo,sshd(pam_unix),12518,session closed for user test,886,E101,session closed for user <*> t
Jul,7,07:18:12,combo,sshd(pam_unix),12520,session opened for user test by (uid=509),887,E102,session opened for user <*>  <*>
Jul,7,07:18:12,combo,sshd(pam_unix),12520,session closed for user test,888,E101,session closed for user <*> t
Jul,7,07:18:12,combo,sshd(pam_unix),12519,session closed for user test,889,E101,session closed for user <*> t
Jul,7,07:18:13,combo,sshd(pam_unix),12524,session opened for user test by (uid=509),890,E102,session opened for user <*>  <*>
Jul,7,07:18:13,combo,sshd(pam_unix),12525,session opened for user test by (uid=509),891,E102,session opened for user <*>  <*>
Jul,7,07:18:13,combo,sshd(pam_unix),12524,session closed for user test,892,E101,session closed for user <*> t
Jul,7,07:18:13,combo,sshd(pam_unix),12527,session opened for user test by (uid=509),893,E102,session opened for user <*>  <*>
Jul,7,07:18:14,combo,sshd(pam_unix),12525,session closed for user test,894,E101,session closed for user <*> t
Jul,7,07:18:14,combo,sshd(pam_unix),12527,session closed for user test,895,E101,session closed for user <*> t
Jul,7,08:06:12,combo,gpm,2094,*** info [mice.c(1766)]:,896,E1,info mice <*>
Jul,7,08:06:12,combo,gpm,2094,imps2: Auto-detected intellimouse PS/2,897,E51,imps <*> Auto detected tell mouse <*>
Jul,7,08:06:15,combo,login(pam_unix),2421,session opened for user root by LOGIN(uid=0),898,E103,session opened for user root LOGIN <*>
Jul,7,08:06:15,combo,-- root,2421,ROOT LOGIN ON tty2,899,E91,ROOT LOGIN tty <*>
Jul,7,08:09:10,combo,login(pam_unix),2421,session closed for user root,900,E101,session closed for user <*> 
Jul,7,08:09:11,combo,udev,12754,removing device node '/udev/vcsa2',901,E36,<*> ing device node ' dev csa <*> '
Jul,7,08:09:11,combo,udev,12753,removing device node '/udev/vcs2',902,E36,<*> ing device node ' dev <*> '
Jul,7,08:09:11,combo,udev,12777,creating device node '/udev/vcs2',903,E36,creating device node ' dev <*> <*> '
Jul,7,08:09:11,combo,udev,12778,creating device node '/udev/vcsa2',904,E36,creating device node ' dev <*> <*> '
Jul,7,08:09:11,combo,udev,12786,removing device node '/udev/vcs2',905,E36,<*> ing device node ' dev <*> '
Jul,7,08:09:11,combo,udev,12790,removing device node '/udev/vcsa2',906,E36,<*> ing device node ' dev csa <*> '
Jul,7,08:09:11,combo,udev,12795,creating device node '/udev/vcs2',907,E36,creating device node ' dev <*> <*> '
Jul,7,08:09:11,combo,udev,12798,creating device node '/udev/vcsa2',908,E36,creating device node ' dev <*> <*> '
Jul,7,14:18:55,combo,sshd(pam_unix),13317,check pass; user unknown,909,E27,check pass user unknown
Jul,7,14:18:55,combo,sshd(pam_unix),13317,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,910,E27,authentication failure log name <*> tty DEVs user host <*> <*>  com
Jul,7,14:18:57,combo,sshd(pam_unix),13321,check pass; user unknown,911,E27,check pass user unknown
Jul,7,14:18:57,combo,sshd(pam_unix),13321,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,912,E27,authentication failure log name <*> tty DEVs user host <*> <*>  com
Jul,7,14:18:58,combo,sshd(pam_unix),13318,check pass; user unknown,913,E27,check pass user unknown
Jul,7,14:18:58,combo,sshd(pam_unix),13318,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,914,E27,authentication failure log name <*> tty DEVs user host <*> <*>  com
Jul,7,14:18:59,combo,sshd(pam_unix),13323,check pass; user unknown,915,E27,check pass user unknown
Jul,7,14:18:59,combo,sshd(pam_unix),13323,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,916,E27,authentication failure log name <*> tty DEVs user host <*> <*>  com
Jul,7,16:33:52,combo,ftpd,13521,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,917,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13513,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,918,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13511,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,919,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13512,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,920,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13516,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,921,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13515,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,922,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13518,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,923,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13522,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,924,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13517,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,925,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13520,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,926,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13519,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,927,E29,connection from <*>
Jul,7,16:33:52,combo,ftpd,13514,connection from 202.82.200.188 () at  <*>   <*>   7 16:33:52 2005,928,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14105,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,929,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14106,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,930,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14103,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,931,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14107,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,932,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14104,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,933,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14108,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,934,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14109,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,935,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14110,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,936,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14111,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,937,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14112,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,938,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14113,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,939,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14114,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,940,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14115,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,941,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14116,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,942,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14118,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,943,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14119,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,944,E29,connection from <*>
Jul,7,23:09:45,combo,ftpd,14117,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:45 2005,945,E29,connection from <*>
Jul,7,23:09:47,combo,ftpd,14120,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:47 2005,946,E29,connection from <*>
Jul,7,23:09:50,combo,ftpd,14121,connection from 221.4.102.93 () at  <*>   <*>   7 23:09:50 2005,947,E29,connection from <*>
Jul,8,04:04:19,combo,su(pam_unix),14943,session opened for user cyrus by (uid=0),948,E102,session opened for user <*>  <*>
Jul,8,04:04:19,combo,su(pam_unix),14943,session closed for user cyrus,949,E101,session closed for user <*> 
Jul,8,04:04:20,combo,logrotate,,ALERT exited abnormally with [1],950,E8,ALERT exited abnormally with <*>
Jul,8,04:12:07,combo,su(pam_unix),19593,session opened for user news by (uid=0),951,E102,session opened for user <*> s <*>
Jul,8,04:12:08,combo,su(pam_unix),19593,session closed for user news,952,E101,session closed for user <*> s
Jul,8,20:14:55,combo,sshd(pam_unix),20963,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,953,E27,authentication failure log name <*> tty DEVs user host <*> user <*> est
Jul,8,20:14:56,combo,sshd(pam_unix),20969,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,954,E27,authentication failure log name <*> tty DEVs user host <*> user <*> est
Jul,8,20:14:56,combo,sshd(pam_unix),20968,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,955,E27,authentication failure log name <*> tty DEVs user host <*> user <*> est
Jul,8,20:14:56,combo,sshd(pam_unix),20964,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,956,E27,authentication failure log name <*> tty DEVs user host <*> user <*> est
Jul,9,04:04:23,combo,su(pam_unix),21991,session opened for user cyrus by (uid=0),957,E102,session opened for user <*>  <*>
Jul,9,04:04:24,combo,su(pam_unix),21991,session closed for user cyrus,958,E101,session closed for user <*> 
Jul,9,04:04:25,combo,logrotate,,ALERT exited abnormally with [1],959,E8,ALERT exited abnormally with <*>
Jul,9,04:10:11,combo,su(pam_unix),22368,session opened for user news by (uid=0),960,E102,session opened for user <*> s <*>
Jul,9,04:10:12,combo,su(pam_unix),22368,session closed for user news,961,E101,session closed for user <*> s
Jul,9,11:35:59,combo,ftpd,23028,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,962,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23027,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,963,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23026,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,964,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23032,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,965,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23030,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,966,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23031,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,967,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23035,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,968,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23038,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,969,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23037,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,970,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23029,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,971,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23036,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,972,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23046,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,973,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23048,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,974,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23045,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,975,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23043,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,976,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23040,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,977,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23044,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,978,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23039,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,979,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23041,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,980,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23047,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,981,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23033,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,982,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23042,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,983,E29,connection from <*>
Jul,9,11:35:59,combo,ftpd,23034,connection from 211.57.88.250 () at  <*>   <*>   9 11:35:59 2005,984,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23140,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,985,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23143,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,986,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23142,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,987,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23141,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,988,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23144,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,989,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23145,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,990,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23146,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,991,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23148,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,992,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23149,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,993,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23150,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,994,E29,connection from <*>
Jul,9,12:16:49,combo,ftpd,23147,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:49 2005,995,E29,connection from <*>
Jul,9,12:16:51,combo,ftpd,23151,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:51 2005,996,E29,connection from <*>
Jul,9,12:16:51,combo,ftpd,23152,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:51 2005,997,E29,connection from <*>
Jul,9,12:16:51,combo,ftpd,23153,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:51 2005,998,E29,connection from <*>
Jul,9,12:16:51,combo,ftpd,23155,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:51 2005,999,E29,connection from <*>
Jul,9,12:16:51,combo,ftpd,23154,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:51 2005,1000,E29,connection from <*>
Jul,9,12:16:52,combo,ftpd,23156,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:52 2005,1001,E29,connection from <*>
Jul,9,12:16:52,combo,ftpd,23157,connection from 211.167.68.59 () at  <*>   <*>   9 12:16:52 2005,1002,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23204,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1003,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23216,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1004,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23215,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1005,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23205,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1006,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23217,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1007,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23206,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1008,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23207,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1009,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23208,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1010,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23209,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1011,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23219,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1012,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23210,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1013,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23218,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1014,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23213,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1015,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23212,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1016,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23211,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1017,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23220,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1018,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23214,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1019,E29,connection from <*>
Jul,9,12:59:44,combo,ftpd,23221,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:44 2005,1020,E29,connection from <*>
Jul,9,12:59:45,combo,ftpd,23222,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:45 2005,1021,E29,connection from <*>
Jul,9,12:59:45,combo,ftpd,23223,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:45 2005,1022,E29,connection from <*>
Jul,9,12:59:45,combo,ftpd,23224,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:45 2005,1023,E29,connection from <*>
Jul,9,12:59:45,combo,ftpd,23225,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:45 2005,1024,E29,connection from <*>
Jul,9,12:59:45,combo,ftpd,23226,connection from 81.171.220.226 () at  <*>   <*>   9 12:59:45 2005,1025,E29,connection from <*>
Jul,9,19:34:06,combo,sshd(pam_unix),23780,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1026,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:06,combo,sshd(pam_unix),23781,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1027,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:06,combo,sshd(pam_unix),23784,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1028,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:07,combo,sshd(pam_unix),23786,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1029,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:09,combo,sshd(pam_unix),23788,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1030,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:09,combo,sshd(pam_unix),23790,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1031,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:10,combo,sshd(pam_unix),23792,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1032,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:12,combo,sshd(pam_unix),23794,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1033,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:13,combo,sshd(pam_unix),23796,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1034,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,19:34:14,combo,sshd(pam_unix),23798,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,1035,E27,authentication failure log name <*> tty DEVs user host <*> <*> o user root
Jul,9,22:53:19,combo,ftpd,24085,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1036,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:19,combo,ftpd,24088,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1037,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:19,combo,ftpd,24087,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1038,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:19,combo,ftpd,24089,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1039,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:19,combo,ftpd,24090,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1040,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:19,combo,ftpd,24091,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:19 2005,1041,E13,connection from <*> host <*> maximum asp com <*>
Jul,9,22:53:22,combo,ftpd,24081,connection from 206.196.21.129 (host129.206.196.21.maximumasp.com) at  <*>   <*>   9 22:53:22 2005,1042,E13,connection from <*> host <*> maximum asp com <*>
