Date,Time,Level,Component,Content,LineId,EventId,EventTemplate
2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",980,E49,Loading offline registry hive S<*> M '
2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",981,E24,Loading offline registry hive COMPONENTS into registry key ' <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config COMPONENTS ' from path ' GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config COMPONENTS '
2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",982,E49,Loading offline registry hive <*>  '
2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",983,E24,Loading offline registry hive user dat into registry key ' <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Users default user dat ' from path ' GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Users default user dat '
2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",984,E8,Loading offline registry hive schema dat into registry key ' <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows system <*> store Machine schema dat ' from path ' GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows system <*> store Machine schema dat '
2016-09-29,00:00:46,Info,CBS,Offline image is: read-only,985,E28,Offline image read only
2016-09-29,00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.",986,E14,Disabling manifest caching because the image not write able
2016-09-29,00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,987,E12,<*> Populate Component Families Key <*> 
2016-09-29,00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,988,E12,<*> Populate Component Families Key <*> 
2016-09-29,00:01:03,Info,CSI,0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,989,E4,<*> CSI Store <*> initialized
2016-09-29,00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,990,E35,Session <*> initialized client SPP
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,991,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],992,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],993,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,994,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],995,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],996,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,997,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],998,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],999,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1000,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1001,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1002,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1003,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1004,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1005,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1006,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1007,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1008,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1009,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1010,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1011,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1012,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1013,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1014,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1015,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1016,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1017,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1018,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1019,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1020,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1021,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1022,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1023,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1024,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1025,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1026,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1027,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1028,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1029,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1030,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1031,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1032,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1033,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1034,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1035,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1036,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1037,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1038,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1039,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1040,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1041,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1042,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1043,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1044,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1045,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1046,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1047,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1048,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1049,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1050,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1051,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1052,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1053,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1054,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1055,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1056,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1057,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1058,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1059,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1060,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1061,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1062,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1063,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1064,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1065,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1066,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1067,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1068,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1069,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1070,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1071,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1072,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1073,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1074,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1075,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1076,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1077,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1078,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1079,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1080,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1081,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1082,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1083,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1084,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1085,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1086,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1087,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1088,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1089,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1090,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1091,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1092,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1093,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,1094,E50,Warning Unrecognized package Extended attribute
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,1095,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config SOFTWARE
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,1096,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows <*> 
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,1097,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config S<*> 
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,1098,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config S<*> M
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,1099,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config <*> 
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,1100,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows System <*> config DEFAULT
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,1101,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Users default user dat
2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,1102,E49,Unloading offline registry hive <*> GLOBAL ROOT Device Hard disk Volume Shadow Copy <*> Windows <*> 
2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],1103,E19,Failed create backup log cab RESULT <*> ERROR INVALID FUNCTION
2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,1104,E4,<*> CSI Store <*> initialized
2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,1105,E36,Session <*> initialized client Windows Update Agent
2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,1106,E36,Session <*> initialized client Windows Update Agent
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1107,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1108,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1109,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1110,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1111,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1112,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1113,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1114,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1115,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1116,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1117,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1118,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1119,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1120,E50,Warning Unrecognized package Extended attribute
2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1121,E18,Expecting attribute name RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],1122,E20,Failed get next element RESULT <*> CBS MANIFEST INVALID ITEM
2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,1123,E50,Warning Unrecognized package Extended attribute
