Date,Time,Level,Node,Component,Id,Content,LineId,EventId,EventTemplate
2015-07-29,"19:33:31,146",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1128,E42,Send worker leaving thread
2015-07-29,"19:33:31,146",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1129,E40,Received connection request
2015-07-29,"19:33:31,147",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1130,E42,Send worker leaving thread
2015-07-29,"19:33:37,733",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1131,E9,Connection broken for <*> error
2015-07-29,"19:33:37,931",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1132,E24,Interrupted while waiting for message queue
2015-07-29,"19:33:44,413",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1133,E42,Send worker leaving thread
2015-07-29,"19:33:44,508",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1134,E25,Interrupting Send Worker
2015-07-29,"19:33:47,846",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1135,E25,Interrupting Send Worker
2015-07-29,"19:33:51,095",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1136,E24,Interrupted while waiting for message queue
2015-07-29,"19:33:51,295",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1137,E9,Connection broken for <*> error
2015-07-29,"19:33:54,435",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1138,E42,Send worker leaving thread
2015-07-29,"19:33:54,525",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1139,E42,Send worker leaving thread
2015-07-29,"19:33:57,773",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1140,E40,Received connection request
2015-07-29,"19:33:57,774",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1141,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:01,116",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1142,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:04,656",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1143,E25,Interrupting Send Worker
2015-07-29,"19:34:07,797",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1144,E25,Interrupting Send Worker
2015-07-29,"19:34:07,889",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1145,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:07,996",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1146,E42,Send worker leaving thread
2015-07-29,"19:34:11,226",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1147,E40,Received connection request
2015-07-29,"19:34:11,335",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1148,E40,Received connection request
2015-07-29,"19:34:14,680",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1149,E40,Received connection request
2015-07-29,"19:34:17,817",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1150,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:17,908",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1151,E9,Connection broken for <*> error
2015-07-29,"19:34:18,016",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1152,E9,Connection broken for <*> error
2015-07-29,"19:34:21,249",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1153,E42,Send worker leaving thread
2015-07-29,"19:34:24,497",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1154,E9,Connection broken for <*> error
2015-07-29,"19:34:24,586",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1155,E40,Received connection request
2015-07-29,"19:34:24,697",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1156,E25,Interrupting Send Worker
2015-07-29,"19:34:24,698",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1157,E9,Connection broken for <*> error
2015-07-29,"19:34:24,699",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1158,E42,Send worker leaving thread
2015-07-29,"19:34:27,838",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1159,E25,Interrupting Send Worker
2015-07-29,"19:34:27,928",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1160,E25,Interrupting Send Worker
2015-07-29,"19:34:28,035",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1161,E40,Received connection request
2015-07-29,"19:34:28,037",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1162,E42,Send worker leaving thread
2015-07-29,"19:34:31,268",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1163,E40,Received connection request
2015-07-29,"19:34:31,382",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1164,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:34,517",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1165,E40,Received connection request
2015-07-29,"19:34:34,610",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1166,E9,Connection broken for <*> error
2015-07-29,"19:34:34,723",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1167,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:35,197",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1168,E9,Connection broken for <*> error
2015-07-29,"19:34:37,858",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1169,E9,Connection broken for <*> error
2015-07-29,"19:34:37,859",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1170,E42,Send worker leaving thread
2015-07-29,"19:34:41,198",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1171,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:44,628",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1172,E9,Connection broken for <*> error
2015-07-29,"19:34:44,742",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1173,E25,Interrupting Send Worker
2015-07-29,"19:34:47,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1174,E9,Connection broken for <*> error
2015-07-29,"19:34:48,076",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1175,E40,Received connection request
2015-07-29,"19:34:54,565",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1176,E24,Interrupted while waiting for message queue
2015-07-29,"19:34:54,649",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1177,E25,Interrupting Send Worker
2015-07-29,"19:34:54,649",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1178,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:01,238",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1179,E40,Received connection request
2015-07-29,"19:35:01,244",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1180,E9,Connection broken for <*> error
2015-07-29,"19:35:04,781",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1181,E42,Send worker leaving thread
2015-07-29,"19:35:08,008",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1182,E9,Connection broken for <*> error
2015-07-29,"19:35:11,348",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1183,E9,Connection broken for <*> error
2015-07-29,"19:35:11,352",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1184,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:11,461",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1185,E9,Connection broken for <*> error
2015-07-29,"19:35:14,605",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1186,E42,Send worker leaving thread
2015-07-29,"19:35:14,606",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1187,E9,Connection broken for <*> error
2015-07-29,"19:35:14,692",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1188,E42,Send worker leaving thread
2015-07-29,"19:35:14,798",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1189,E42,Send worker leaving thread
2015-07-29,"19:35:14,801",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1190,E40,Received connection request
2015-07-29,"19:35:14,802",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1191,E9,Connection broken for <*> error
2015-07-29,"19:35:17,946",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1192,E25,Interrupting Send Worker
2015-07-29,"19:35:18,136",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1193,E25,Interrupting Send Worker
2015-07-29,"19:35:24,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1194,E9,Connection broken for <*> error
2015-07-29,"19:35:24,818",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1195,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:24,822",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1196,E25,Interrupting Send Worker
2015-07-29,"19:35:28,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1197,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:28,160",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1198,E42,Send worker leaving thread
2015-07-29,"19:35:28,162",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1199,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:31,307",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1200,E25,Interrupting Send Worker
2015-07-29,"19:35:31,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1201,E9,Connection broken for <*> error
2015-07-29,"19:35:34,731",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1202,E9,Connection broken for <*> error
2015-07-29,"19:35:34,735",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1203,E42,Send worker leaving thread
2015-07-29,"19:35:34,839",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1204,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:34,842",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1205,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:41,328",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1206,E25,Interrupting Send Worker
2015-07-29,"19:35:41,411",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1207,E42,Send worker leaving thread
2015-07-29,"19:35:41,523",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1208,E42,Send worker leaving thread
2015-07-29,"19:35:44,864",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1209,E25,Interrupting Send Worker
2015-07-29,"19:35:48,007",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1210,E40,Received connection request
2015-07-29,"19:35:48,009",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1211,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:48,094",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1212,E24,Interrupted while waiting for message queue
2015-07-29,"19:35:51,543",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1213,E9,Connection broken for <*> error
2015-07-29,"19:35:54,882",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1214,E40,Received connection request
2015-07-29,"19:35:54,885",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1215,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:01,368",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1216,E40,Received connection request
2015-07-29,"19:36:01,453",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1217,E25,Interrupting Send Worker
2015-07-29,"19:36:04,906",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1218,E25,Interrupting Send Worker
2015-07-29,"19:36:14,809",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1219,E40,Received connection request
2015-07-29,"19:36:18,070",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1220,E40,Received connection request
2015-07-29,"19:36:18,151",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1221,E40,Received connection request
2015-07-29,"19:36:18,262",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1222,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:18,265",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1223,E40,Received connection request
2015-07-29,"19:36:21,410",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1224,E40,Received connection request
2015-07-29,"19:36:21,414",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1225,E42,Send worker leaving thread
2015-07-29,"19:36:21,492",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1226,E9,Connection broken for <*> error
2015-07-29,"19:36:21,606",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1227,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:24,752",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1228,E25,Interrupting Send Worker
2015-07-29,"19:36:24,834",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1229,E25,Interrupting Send Worker
2015-07-29,"19:36:28,091",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1230,E9,Connection broken for <*> error
2015-07-29,"19:36:28,176",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1231,E9,Connection broken for <*> error
2015-07-29,"19:36:28,284",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1232,E40,Received connection request
2015-07-29,"19:36:31,627",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1233,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:34,771",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1234,E40,Received connection request
2015-07-29,"19:36:34,853",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1235,E40,Received connection request
2015-07-29,"19:36:34,962",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1236,E25,Interrupting Send Worker
2015-07-29,"19:36:38,112",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1237,E9,Connection broken for <*> error
2015-07-29,"19:36:38,193",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1238,E40,Received connection request
2015-07-29,"19:36:38,307",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1239,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:44,987",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1240,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:48,327",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1241,E42,Send worker leaving thread
2015-07-29,"19:36:51,671",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1242,E25,Interrupting Send Worker
2015-07-29,"19:36:51,671",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1243,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:54,812",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1244,E42,Send worker leaving thread
2015-07-29,"19:36:55,011",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1245,E42,Send worker leaving thread
2015-07-29,"19:36:58,153",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,1246,E25,Interrupting Send Worker
2015-07-29,"19:36:58,154",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1247,E24,Interrupted while waiting for message queue
2015-07-29,"19:36:58,342",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1248,E9,Connection broken for <*> error
2015-07-29,"19:36:58,343",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1249,E24,Interrupted while waiting for message queue
2015-07-29,"19:37:01,494",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1250,E24,Interrupted while waiting for message queue
2015-07-29,"19:37:05,025",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1251,E24,Interrupted while waiting for message queue
2015-07-29,"19:37:08,362",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1252,E42,Send worker leaving thread
2015-07-29,"19:37:11,703",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request / <*> ,1253,E40,Received connection request
2015-07-29,"19:37:15,046",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1254,E24,Interrupted while waiting for message queue
2015-07-29,"19:37:21,538",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1255,E42,Send worker leaving thread
2015-07-29,"19:37:21,611",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,1256,E24,Interrupted while waiting for message queue
2015-07-29,"19:37:21,726",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",1257,E9,Connection broken for <*> error
2015-07-29,"19:37:27,222",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,627,Got user-level KeeperException when processing sessionid:0x34ed93485090001 type:create cxid:0x55b8bb0f zxid:0x100000010 txntype:-1 reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper,1258,E6,Got user level Keeper Exception when processing session <*> type create <*> type <*> path Error Path home uri zookeeper Error Keeper Error Code Node Exists for home uri zookeeper
2015-07-29,"19:39:01,170",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,1259,E6,caught end stream exception
2015-07-29,"19:48:30,969",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1260,E2,Accepted socket connection from
2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20005,1261,E38,Processed session termination for session <*><*> 
2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420008,1262,E38,Processed session termination for session <*>
2015-07-29,"19:52:20,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20000,1263,E38,Processed session termination for session <*>
2015-07-29,"19:52:20,581",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1264,E2,Accepted socket connection from
2015-07-29,"19:53:12,538",WARN,SendWorker,3:QuorumCnxManager$SendWorker,688,Send worker leaving thread,1265,E42,Send worker leaving thread
2015-07-29,"19:54:05,544",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client / <*> ; will be dropped if server is in r-o mode,1266,E12,Connection request from old client will dropped server mode
2015-07-29,"19:54:05,544",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at / <*> ,1267,E7,Client attempting establish new session
2015-07-29,"19:56:54,754",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LEADING (my state)",1268,E19,Notification <*> leader <*> round <*> ING state <*> sid <*> peer EPoch LEADING state
2015-07-29,"19:57:37,058",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1269,E2,Accepted socket connection from
2015-07-29,"20:15:01,897",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1270,E2,Accepted socket connection from
2015-07-29,"20:39:58,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed9311942000c,1271,E38,Processed session termination for session <*>
2015-07-29,"21:01:43,687",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1272,E2,Accepted socket connection from
2015-07-29,"21:01:50,768",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client / <*> ; will be dropped if server is in r-o mode,1273,E12,Connection request from old client will dropped server mode
2015-07-29,"21:34:47,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at / <*> ,1274,E7,Client attempting establish new session
2015-07-29,"21:34:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20020, timeout of 10000ms exceeded",1275,E15,Expiring session <*> <*> time out <*> exceeded
2015-07-29,"21:34:48,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420021,1276,E38,Processed session termination for session <*>
2015-07-29,"21:36:24,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed93119420033, timeout of 10000ms exceeded",1277,E15,Expiring session <*> time out <*> exceeded
2015-07-29,"21:36:26,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942002a, timeout of 10000ms exceeded",1278,E15,Expiring session <*> time out <*> exceeded
2015-07-29,"21:39:29,974",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at / <*> ,1279,E7,Client attempting establish new session
2015-07-29,"21:41:34,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2003f,1280,E38,Processed session termination for session <*>
2015-07-29,"23:05:07,344",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client / <*>  which had sessionid 0x24ed9311942004f,1281,E10,Closed socket connection for client which had session <*>
2015-07-29,"23:05:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0021,1282,E38,Processed session termination for session <*>
2015-07-29,"23:05:18,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e002b, timeout of 10000ms exceeded",1283,E15,Expiring session <*> time out <*> exceeded
2015-07-29,"23:43:04,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20046,1284,E38,Processed session termination for session <*>
2015-07-29,"23:44:24,329",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0030,1285,E38,Processed session termination for session <*>
2015-07-29,"23:44:25,464",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from / <*> ,1286,E2,Accepted socket connection from
2015-07-29,"23:44:25,695",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2004f,1287,E38,Processed session termination for session <*>
2015-07-29,"23:49:40,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at / <*> ,1288,E7,Client attempting establish new session
2015-07-29,"23:50:50,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0033, timeout of 10000ms exceeded",1289,E15,Expiring session <*> time out <*> exceeded
2015-07-29,"23:50:50,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20050,1290,E38,Processed session termination for session <*>
