Month,Date,Time,User,Component,PID,Address,Content,LineId,EventId,EventTemplate
Jul,4,11:28:42,authorMacBook-Pro,corecaptured,34722,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,899,E175,CIO Reporter Formatter add Registry Child Channel Dictionary streams <*>
Jul,4,11:28:55,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5688 seconds.  Ignoring.",900,E189,com apple Cache Delete daily scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,11:29:09,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34727,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,901,E202,dns client stub Connect Server connect failed path var run DNS Responder Socket <*> Err <*> Err <*> Operation not permitted
Jul,4,11:29:09,calvisitor-10-105-162-105,corecaptured,34722,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-04_11,29,09.994819]-CCIOReporter-005.xml, Current File [2017-07-04_11,29,09.994819]-CCIOReporter-005.xml",902,E30,File capture Log Run Skipping current file Dir file <*> CIO Reporter <*> xml Current File <*> CIO Reporter <*> xml
Jul,4,11:29:10,calvisitor-10-105-162-105,corecaptured,34722,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-04_11,29,10.144779]-AirPortBrcm4360_Logs-008.txt, Current File [2017-07-04_11,29,10.144779]-AirPortBrcm4360_Logs-008.txt",903,E30,File capture Log Run Skipping current file Dir file <*> AirPort <*> Logs <*> txt Current File <*> AirPort <*> Logs <*> txt
Jul,4,11:29:20,calvisitor-10-105-162-105,kernel,0,,ARPT: 700863.801551: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,904,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,4,11:42:12,calvisitor-10-105-162-105,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),905,E33,HID ATC Apple Device Management HID Event Service process Wake Reason Wake reason Host <*>
Jul,4,11:42:36,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34738) deny(1) network-outbound /private/var/run/mDNSResponder,906,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,11:43:04,calvisitor-10-105-162-105,kernel,0,,ARPT: 700919.494551: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,907,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,4,11:55:51,calvisitor-10-105-162-105,kernel,0,,en0::IO80211Interface::postMessage bssid changed,908,E117,<*> Interface post Message sid changed
Jul,4,11:55:52,calvisitor-10-105-162-105,corecaptured,34743,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,909,E173,File capture Log Run Exiting File capture Log Run
Jul,4,11:55:56,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1878 seconds.  Ignoring.",910,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,11:56:36,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 170391 seconds.  Ignoring.",911,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,11:56:46,calvisitor-10-105-162-105,kernel,0,,"ARPT: 700980.255260: wl0: setup_keepalive: Seq: 2955519239, Ack: 2597833420, Win size: 4096",912,E148,ARP <*> setup keep alive Seq <*> Win size <*>
Jul,4,12:06:20,calvisitor-10-105-162-105,corecaptured,34743,,"CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: IO80211AWDLPeerManager",913,E9,CLog Tap profile Removed Owner com apple <*> Family Name <*> WDL Peer Manager
Jul,4,12:06:21,calvisitor-10-105-162-105,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",914,E303,<*>  Error Domain SOS Status Error Domain Code <*> query missing class name param Err error user parameter list User Info Description query missing class name
Jul,4,12:06:24,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::handleWakeEvent_gated,915,E119,Apple Cam handle Wake Event gated
Jul,4,12:06:36,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34830,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,916,E89,dns client stub Connect Server connect tries <*>
Jul,4,12:06:39,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34830) deny(1) network-outbound /private/var/run/mDNSResponder,917,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,12:06:43,calvisitor-10-105-162-105,sandboxd,129,[34830],com.apple.Addres(34830) deny network-outbound /private/var/run/mDNSResponder,918,E28,com apple Add res <*> deny network outbound private var run DNS Responder
Jul,4,12:07:03,calvisitor-10-105-162-105,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.34835,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",919,E3,Path not allowed target domain type pid path System Library Staged Frameworks Safari Shared framework Versions Services com apple Safari <*>  error <*> The specified service did not ship the request ' bundle origin System Library Staged Frameworks Safari WebKit framework Versions Services com apple WebKit Web Content
Jul,4,12:08:23,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:08:23.866] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,920,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,12:13:40,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:13:40.079] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,921,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,12:14:54,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',922,E224,Location icon should now state ' <*> ctive '
Jul,4,12:19:03,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:19:03.575] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,923,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,12:22:18,calvisitor-10-105-162-105,UserEventAgent,43,,extension com.apple.ncplugin.WorldClock -> (null),924,E215,extension com apple plugin World Clock null
Jul,4,12:25:26,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:25:26.551] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,925,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,12:27:11,calvisitor-10-105-162-105,kernel,0,,"ARPT: 702237.246510: wl0: setup_keepalive: Local port: 49218, Remote port: 443",926,E252,ARP <*> setup keep alive Local port <*> Remote port <*>
Jul,4,12:34:55,calvisitor-10-105-162-105,kernel,0,,IO <*> nderboltSwitch<0>(0x0)::listenerCallback -  <*> nderbolt HPD packet for route = 0x0 port = 11 unplug = 0,927,E3,nder bolt Switch <*> listener Callback nder bolt packet for route <*> port <*> unplug <*>
Jul,4,12:34:56,authorMacBook-Pro,corecaptured,34861,,"CCFile::captureLog Received Capture notice id: 1499196895.670989, reason = AuthFail:sts:5_rsn:0",928,E28,File capture Log Received Capture notice <*> reason Fail sts <*>
Jul,4,12:34:56,authorMacBook-Pro,corecaptured,34861,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,929,E173,File capture Log Run Exiting File capture Log Run
Jul,4,12:35:05,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 168082 seconds.  Ignoring.",930,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,12:35:15,calvisitor-10-105-162-105,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,931,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,4,12:35:33,calvisitor-10-105-162-105,AddressBookSourceSync,34888,,-[SOAPParser:0x7fc7025b2810 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),932,E47,SOAP Parser <*> parser did Start Element namespace URI qualified Name attributes Type not found EWS Item Type for Exchange Person Gui Exchange Person Gui
Jul,4,12:48:36,calvisitor-10-105-162-105,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",933,E331,USB MSC Identifier non unique <*>
Jul,4,12:49:34,calvisitor-10-105-162-105,kernel,0,,"ARPT: 702351.279867: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",934,E30,ARP <*> setup keep alive interval <*> retry interval <*> retry count <*>
Jul,4,13:02:13,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::wakeEventHandlerThread,935,E121,Apple Cam wake Event Handler Thread
Jul,4,13:02:13,calvisitor-10-105-162-105,kernel,0,,RTC: PowerByCalendarDate setting ignored,936,E296,Power Calendar Date setting ignored
Jul,4,13:02:14,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 177 seconds.  Ignoring.",937,E3,com apple Escrow Security Alert daily scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,13:02:23,calvisitor-10-105-162-105,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,938,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,4,13:02:23,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1769 seconds.  Ignoring.",939,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,13:02:39,calvisitor-10-105-162-105,AddressBookSourceSync,34904,,Unrecognized attribute value: t:AbchPersonItemType,940,E328,Unrecognized attribute value bch Person Item Type
Jul,4,13:15:51,calvisitor-10-105-162-105,kernel,0,,ARPT: 702415.308381: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],941,E124,ARP <*> AirPort <*> platform WoW Enable WWE disable
Jul,4,13:29:28,calvisitor-10-105-162-105,kernel,0,,Apple <*> nderboltNHIType2::prePCIWake - power up complete - took 1 us,942,E9,Apple nder bolt Type <*> pre PCI Wake power complete took <*>
Jul,4,13:41:20,calvisitor-10-105-162-105,QQ,10018,,button report: 0x8002be0,943,E161,button report <*>
Jul,4,13:43:06,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[13:43:06.901] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,944,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,13:55:13,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',945,E224,Location icon should now state ' <*> ctive '
Jul,4,13:56:31,calvisitor-10-105-162-105,com.apple.AddressBook.ContactsAccountsService,289,,"[Accounts] Current connection, <NSXPCConnection: 0x7fda74805bf0> connection from pid 487, doesn't have account access.",946,E21,Accounts Current connection NSX Connection <*> fda <*> connection from pid <*> doesn' have account access
Jul,4,13:56:31,calvisitor-10-105-162-105,SCIM,487,,"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",947,E22,Accounts Failed update account with identifier <*> error Error Domain Address Book Error Domain Code <*> null
Jul,4,14:05:06,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Active',948,E224,Location icon should now state ' <*> ctive '
Jul,4,14:19:40,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:19:40.459] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,949,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,14:33:25,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:33:25.556] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,950,E3,<*> Fig Agglom erat Set Object For Key signalled err <*> Fig String Con former Error Param Err NULL key Library Caches com apple Sources Core Media Core Media <*> Prototypes Legible Output Fig Agglom erat line <*>
Jul,4,14:34:52,calvisitor-10-105-162-105,com.apple.SecurityServer,80,,Session 101921 created,951,E308,Session <*> created
Jul,4,14:36:08,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:36:08.077] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,952,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,14:39:45,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:39:45.538] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,953,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,14:43:39,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:43:39.854] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,954,E3,<*> Fig Agglom erat Set Object For Key signalled err <*> Fig String Con former Error Param Err NULL key Library Caches com apple Sources Core Media Core Media <*> Prototypes Legible Output Fig Agglom erat line <*>
Jul,4,15:03:53,calvisitor-10-105-162-105,GoogleSoftwareUpdateAgent,35018,," <*> .270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018""",955,E3,<*> Google Software Update Agent <*> Out Process etcher Private Methods helper Did Terminate Out Process etcher fetch ended for URL https tools google com service update <*> cup <*> <*>  <*> cup <*> key <*>
Jul,4,15:11:20,calvisitor-10-105-162-105,syslogd,44,,ASL Sender Statistics,956,E153,ASL Sender Statistics
Jul,4,15:20:08,calvisitor-10-105-162-105,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 520899307.1",957,E143,NETWORK query <*> items Query Retries <*> Last Retry Timestamp <*>
Jul,4,15:30:20,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',958,E224,Location icon should now state ' <*> ctive '
Jul,4,15:35:04,calvisitor-10-105-162-105,quicklookd,35049,,Error returned from iconservicesagent: (null),959,E214,Error returned from icon services agent null
Jul,4,15:35:04,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995060af50>.,960,E40,Generate Image generate Image With Completion Failed com posit image for descriptor Binding Image Descriptor <*>
Jul,4,15:35:04,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950411670>.,961,E40,Generate Image generate Image With Completion Failed com posit image for descriptor Binding Image Descriptor <*>
Jul,4,15:47:25,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[15:47:25.614] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,962,E12,<*> Boss fig Playback Boss Pre roll Completed unexpected pre roll complete notification
Jul,4,16:31:38,calvisitor-10-105-162-105,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,963,E323,Thermal pressure state <*> Memory pressure state <*>
Jul,4,16:31:50,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35110) deny(1) network-outbound /private/var/run/mDNSResponder,964,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,16:31:54,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35110) deny(1) network-outbound /private/var/run/mDNSResponder,965,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,16:32:07,calvisitor-10-105-162-105,QQ,10018,,button report: 0x8002be0,966,E161,button report <*>
Jul,4,16:32:32,calvisitor-10-105-162-105,QQ,10018,,############################## _getSysMsgList,967,E245,getS Msg List
Jul,4,16:58:45,calvisitor-10-105-162-105,kernel,0,,ARPT: 711599.232230: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,968,E127,ARP <*> AirPort <*> power Change System Wake Full Wake Dark Wake Maintenance wake
Jul,4,16:58:55,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4045 seconds.  Ignoring.",969,E3,com apple Software Update Activity scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,17:00:00,calvisitor-10-105-162-105,kernel,0,,kern_open_file_for_direct_io took 6 ms,970,E3,kern open file for direct <*> <*>
Jul,4,17:12:34,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 151433 seconds.  Ignoring.",971,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,17:12:34,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3226 seconds.  Ignoring.",972,E3,com apple Software Update Activity scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,17:13:03,calvisitor-10-105-162-105,sharingd,30299,,17:13:03.545 : Starting AirDrop server for user 501 on wake,973,E72,<*> Starting AirDrop server for user <*> wake
Jul,4,17:13:38,calvisitor-10-105-162-105,kernel,0,,"ARPT: 711749.913729: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",974,E9,ARP <*> Power Source Information Sleep Type <*>  ' Time Remaining ' <*>
Jul,4,17:26:03,calvisitor-10-105-162-105,kernel,0,,ARPT: 711752.511718: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,975,E127,ARP <*> AirPort <*> power Change System Wake Full Wake Dark Wake Maintenance wake
Jul,4,17:26:44,calvisitor-10-105-162-105,sharingd,30299,,17:26:44.228 : Scanning mode Contacts Only,976,E70,<*> Scanning mode Contacts Only
Jul,4,17:40:02,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35150) deny(1) network-outbound /private/var/run/mDNSResponder,977,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,17:53:21,calvisitor-10-105-162-105,kernel,0,,Apple <*> nderboltGenericHAL::earlyWake - complete - took 1 milliseconds,978,E122,Apple nder bolt Generic HAL early Wake complete took <*> milliseconds
Jul,4,17:54:33,calvisitor-10-105-162-105,kernel,0,,"ARPT: 711979.641310: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",979,E30,ARP <*> setup keep alive interval <*> retry interval <*> retry count <*>
Jul,4,18:07:00,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::wakeEventHandlerThread,980,E121,Apple Cam wake Event Handler Thread
Jul,4,18:07:01,calvisitor-10-105-162-105,QQ,10018,,button report: 0x80039B7,981,E161,button report <*>
Jul,4,18:07:25,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35165,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,982,E89,dns client stub Connect Server connect tries <*>
Jul,4,18:20:56,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.",983,E3,com apple suggestions harvest scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,18:21:08,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35174,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,984,E202,dns client stub Connect Server connect failed path var run DNS Responder Socket <*> Err <*> Err <*> Operation not permitted
Jul,4,18:34:25,calvisitor-10-105-162-105,kernel,0,,"ARPT: 712221.085635: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 70582765, Ack 3488103719, Win size 358",985,E22,ARP <*> update tcp keep seq Updated seq win from User Client Seq <*> Win size <*>
Jul,4,18:34:25,calvisitor-10-105-162-105,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,986,E56,<*> SID changed <*>
Jul,4,18:34:26,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 42431 seconds.  Ignoring.",987,E3,com apple suggestions harvest scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,18:34:51,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35181,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,988,E202,dns client stub Connect Server connect failed path var run DNS Responder Socket <*> Err <*> Err <*> Operation not permitted
Jul,4,18:35:05,calvisitor-10-105-162-105,sharingd,30299,,18:35:05.187 : Scanning mode Contacts Only,989,E70,<*> Scanning mode Contacts Only
Jul,4,18:48:22,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",990,E313,SOS Account This Device Can Sync With Circle sync with device failure Error Domain com apple security sos error Code <*> Account identity not set User Info Description Account identity not set
Jul,4,18:48:27,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35188,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,991,E89,dns client stub Connect Server connect tries <*>
Jul,4,19:02:24,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000320,992,E120,Apple Cam system Wake Call message Type <*>
Jul,4,19:15:22,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,993,E120,Apple Cam system Wake Call message Type <*>
Jul,4,19:15:22,calvisitor-10-105-162-105,kernel,0,,Previous sleep cause: 5,994,E293,Previous sleep cause <*>
Jul,4,19:15:41,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35207,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,995,E89,dns client stub Connect Server connect tries <*>
Jul,4,19:16:35,calvisitor-10-105-162-105,kernel,0,,"ARPT: 712526.783763: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",996,E30,ARP <*> setup keep alive interval <*> retry interval <*> retry count <*>
Jul,4,19:29:01,calvisitor-10-105-162-105,kernel,0,,ARPT: 712530.297675: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,997,E9,ARP <*> leave Module Powered For Offload will stay
Jul,4,19:29:41,calvisitor-10-105-162-105,WindowServer,184,,CGXDisplayDidWakeNotification [712572581805245]: posting kCGSDisplayDidWake,998,E184,Display Did Wake Notification <*> posting CGS Display Did Wake
Jul,4,19:30:13,calvisitor-10-105-162-105,kernel,0,,ARPT: 712604.204993: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,999,E266,ARP <*> DNS IPV <*> ddr <*> fec <*>
Jul,4,19:42:58,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",1000,E313,SOS Account This Device Can Sync With Circle sync with device failure Error Domain com apple security sos error Code <*> Account identity not set User Info Description Account identity not set
Jul,4,19:43:32,calvisitor-10-105-162-105,wirelessproxd,75,,Peripheral manager is not powered on,1001,E287,Peripheral manager not powered
Jul,4,19:43:56,calvisitor-10-105-162-105,kernel,0,,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1",1002,E28,Opened file var log Sleep Wake Stacks bin size <*> extents <*> maxi <*> ssd <*>
Jul,4,19:56:19,calvisitor-10-105-162-105,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),1003,E33,HID ATC Apple Device Management HID Event Service process Wake Reason Wake reason Host <*>
Jul,4,19:56:41,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35229) deny(1) network-outbound /private/var/run/mDNSResponder,1004,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,19:57:00,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1867 seconds.  Ignoring.",1005,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,20:09:58,calvisitor-10-105-162-105,kernel,0,,IO <*> nderboltSwitch<0>(0x0)::listenerCallback -  <*> nderbolt HPD packet for route = 0x0 port = 12 unplug = 0,1006,E3,nder bolt Switch <*> listener Callback nder bolt packet for route <*> port <*> unplug <*>
Jul,4,20:10:18,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 36678 seconds.  Ignoring.",1007,E3,com apple suggestions harvest scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,20:24:32,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 215 seconds.  Ignoring.",1008,E3,com apple Safari Safe Browsing Update scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,20:24:55,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35250) deny(1) network-outbound /private/var/run/mDNSResponder,1009,E300,Sandbox com apple Add res <*> deny <*> network outbound private var run DNS Responder
Jul,4,20:25:22,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139865 seconds.  Ignoring.",1010,E189,com apple cloud heartbeat scheduler evaluate activity told run this job however but the start time isn' for <*> seconds Ignoring
Jul,4,20:25:23,calvisitor-10-105-162-105,kernel,0,,"IOPMrootDomain: idle cancel, state 1",1011,E250,root Domain idle cancel state <*>
